name,filling,center,sigma_c,skewness,kurtosis,local_Pauling,IonizationPotential,ElectronAffinity,Pauling,WorkFunction,dBandCenter,AtomicRadius,OrbitalRadius
Co3Cu-Cu-Co,0.967795103,-2.536217526,1.168825957,1.183987293,7.626435275,1.887974612,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Co3Y-Y-Co,0.140341289,2.291114343,1.715921965,-1.055900461,3.272987901,1.687362312,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Co3Zr-Zr-Co,0.2647055,0.996794319,2.073573264,-0.574621399,2.545725462,1.724174815,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Co3Nb-Nb-Co,0.424217947,0.029886684,2.346525729,-0.348790613,2.090764185,1.7625551,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Co3Mo-Mo-Co,0.531637712,-0.373703169,2.301277545,0.040090563,2.103098007,2.025932042,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Co3Ru-Ru-Co,0.727144057,-1.43035787,2.148899761,0.253135596,2.633536485,2.046048082,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Co3Rh-Rh-Co,0.809614365,-1.833921714,2.031205695,0.534073098,3.179919179,2.0857802,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Co3Pd-Pd-Co,0.924159629,-2.188708011,1.507060186,0.755232191,4.476958215,2.001998657,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Co3Ag-Ag-Co,0.980510703,-3.648912692,1.029871913,2.299520904,15.16148687,1.892377232,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Co3Ta-Ta-Co,0.407981771,0.44606469,2.574945734,-0.144678752,1.948168825,1.664764331,7.89,0.32,1.5,4.86,2,1.62,1.34
Co3W-W-Co,0.467093965,-0.190476854,2.603266319,-0.011690238,2.04135585,2.124873904,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Co3Re-Re-Co,0.585898132,-1.011111048,2.630188028,0.085485658,2.199239955,1.890742929,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Co3Os-Os-Co,0.689181117,-1.760311768,2.620285858,0.174919745,2.421710507,2.046048082,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Co3Ir-Ir-Co,0.77991809,-2.194154012,2.432717363,0.298253445,2.747422503,2.046048082,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Co3Pt-Pt-Co,0.886017914,-2.164784366,1.739355952,0.552291387,3.727408617,2.030806984,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ni3Sc-Sc-Ni,0.173889869,1.292188601,1.744298461,-1.095098675,4.15470611,1.667383823,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ni3Ti-Ti-Ni,0.256962008,0.7087801,1.780024193,-0.706618517,3.6276489,1.752380084,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ni3V-V-Ni,0.377778377,0.11394555,1.877567334,-0.431172162,3.162260525,1.79264817,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Ni3Cr-Cr-Ni,0.497565116,-0.124140405,2.158049215,-0.173301048,2.297797219,1.805773418,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Ni3Mn-Mn-Ni,0.564194587,-0.627656347,1.877756555,-0.057986002,2.906928609,1.706844696,7.43,0,1.55,5.45,0.07,1.43,0.86
Ni3Fe-Fe-Ni,0.671365802,-1.270912876,1.954168834,0.279960691,2.350516787,1.877588671,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ni3Co-Co-Ni,0.771122545,-1.414921268,1.698463388,0.318560398,3.250668202,1.893787149,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ni3Ni-Ni-Ni,0.867297501,-1.408296472,1.37488445,0.453899754,4.928466544,1.91,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni3Cu-Cu-Ni,0.969487322,-2.37394238,1.122531283,1.19201218,8.002783876,1.9059937,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ni3Y-Y-Ni,0.163647951,1.668284546,1.90344746,-0.866087889,3.378925135,1.614473017,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Ni3Zr-Zr-Ni,0.296923382,0.656078368,2.207827318,-0.632652535,2.531565804,1.652573091,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ni3Nb-Nb-Ni,0.420520245,-0.08840855,2.336679566,-0.365406968,2.307364843,1.779377167,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ni3Mo-Mo-Ni,0.515175813,-0.39951609,2.256898516,0.05376566,2.252404295,2.040789398,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ni3Ru-Ru-Ni,0.732615603,-1.594645997,2.142829791,0.158406966,2.74525125,2.021106006,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ni3Rh-Rh-Ni,0.802532874,-1.859447379,2.000568378,0.41972971,3.200596367,2.101076457,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ni3Pd-Pd-Ni,0.922133071,-2.193948319,1.611095514,0.678676936,4.152461586,2.021106006,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ni3Ag-Ag-Ni,0.975748177,-3.893278344,1.298029006,2.421254003,11.04077128,1.917975009,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ni3La-La-Ni,0.108311592,2.579185344,2.092924602,-2.38808764,16.3194604,1.663884579,5.77,0.5,1.1,3.3,2,1.92,1.58
Ni3Ta-Ta-Ni,0.387105363,0.310129874,2.523200633,-0.134953839,2.071280673,1.67697303,7.89,0.32,1.5,4.86,2,1.62,1.34
Ni3W-W-Ni,0.481895053,-0.247273667,2.544765968,-0.0070842,2.15210678,2.140456858,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ni3Re-Re-Ni,0.586338768,-1.012181594,2.576060291,0.07211102,2.271534354,1.904608862,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ni3Os-Os-Ni,0.703594409,-1.920861627,2.691589478,0.104769444,2.363464248,2.021106006,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ni3Ir-Ir-Ni,0.785684217,-2.192757956,2.375498672,0.287374177,2.875302117,2.06105296,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ni3Pt-Pt-Ni,0.892126283,-2.310910372,1.923504344,0.480735631,3.492868696,2.050189284,9,2.13,2.28,6.74,-2.25,1.53,1.04
Cu3Sc-Sc-Cu,0.162669776,1.036236235,1.675474263,-1.228318417,5.593854277,1.66214047,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Cu3Ti-Ti-Cu,0.256391227,0.649718866,1.742713904,-0.670439021,4.553154563,1.746869447,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Cu3V-V-Cu,0.397136954,0.467390132,2.026078181,-0.416714735,3.008434352,1.787010903,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Cu3Mn-Mn-Cu,0.549875778,-0.906278523,2.332853709,0.137500474,1.870408933,1.751397961,7.43,0,1.55,5.45,0.07,1.43,0.86
Cu3Fe-Fe-Cu,0.67525988,-1.098594807,1.902203915,0.21346101,2.573931624,1.871684296,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Cu3Co-Co-Cu,0.771951251,-1.356439777,1.632014544,0.278575634,3.323039212,1.89088285,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Cu3Ni-Ni-Cu,0.888231432,-1.049650596,1.248538556,0.277909348,5.744552658,1.903993702,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Cu3Cu-Cu-Cu,0.97221817,-2.382838709,1.049717075,1.120571636,9.924695117,1.9,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu3Y-Y-Cu,0.162609513,1.233323987,1.920081989,-0.983960012,4.373214164,1.783482189,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Cu3Zr-Zr-Cu,0.286758326,0.51414215,2.062601673,-0.822016976,3.716848382,1.647376312,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Cu3Nb-Nb-Cu,0.41835675,0.000170897,2.196938744,-0.499255449,3.198920347,1.773781633,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Cu3Mo-Mo-Cu,0.527383513,-0.356738622,2.428502568,-0.085000125,2.382401959,2.035850999,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Cu3Ru-Ru-Cu,0.728120343,-1.377383502,2.095923273,0.105850995,2.771772394,2.014750318,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Cu3Rh-Rh-Cu,0.813609061,-1.57044553,1.871099629,0.305403391,3.391760974,2.043742138,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Cu3Pd-Pd-Cu,0.937129912,-1.942420342,1.518268204,0.484321549,4.468475946,2.014750318,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Cu3Ag-Ag-Cu,0.976016335,-4.219316491,1.272089132,2.310981215,12.14722313,1.911943632,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Cu3La-La-Cu,0.130792636,1.837321119,1.955526215,-0.970383459,3.727617854,1.774530574,5.77,0.5,1.1,3.3,2,1.92,1.58
Cu3Ta-Ta-Cu,0.378883692,0.360418768,2.437682875,-0.16537985,2.402587242,1.672915012,7.89,0.32,1.5,4.86,2,1.62,1.34
Cu3W-W-Cu,0.480153673,-0.215739569,2.486727632,-0.073063966,2.28416431,2.13527728,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Cu3Re-Re-Cu,0.654465617,-1.079349979,2.502733306,-0.138976455,2.196056557,1.9,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Cu3Os-Os-Cu,0.704409552,-1.711056572,2.625981401,0.08721055,2.28500637,2.014750318,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Cu3Ir-Ir-Cu,0.793574635,-2.001934099,2.279162617,0.170855351,2.796322982,2.014750318,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Cu3Pt-Pt-Cu,0.893605272,-2.032387531,1.868869279,0.334027618,3.624749907,2.043742138,9,2.13,2.28,6.74,-2.25,1.53,1.04
Cu3Au-Au-Cu,0.964081523,-3.591763952,1.516087821,1.663944684,7.755976621,2.221482488,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Ru3Sc-Sc-Ru,0.173581828,1.455539977,1.653739827,-1.292570099,4.065948111,1.814968834,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ru3Ti-Ti-Ru,0.230355362,0.889754965,1.73307072,-0.691400427,3.436383124,1.907488362,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ru3V-V-Ru,0.363789044,0.549986011,1.897025805,-0.483428858,2.778030304,1.951320694,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Ru3Mn-Mn-Ru,0.550390173,-0.508696323,1.757327057,-0.153939431,2.985370786,1.912433258,7.43,0,1.55,5.45,0.07,1.43,0.86
Ru3Fe-Fe-Ru,0.655769206,-1.129046225,1.914072665,0.226329265,2.142708172,2.043779527,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ru3Co-Co-Ru,0.768312831,-1.280445264,1.603183709,0.283912359,3.159554385,2.065935451,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ru3Ni-Ni-Ru,0.876362916,-1.184134999,1.245837817,0.379066379,5.338346113,2.079059677,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ru3Cu-Cu-Ru,0.964096211,-2.160361896,1.050590755,1.163859717,8.112574789,2.074698767,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ru3Y-Y-Ru,0.202076715,1.705543081,1.987554096,-1.049131124,3.100977486,2.022284595,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Ru3Zr-Zr-Ru,0.26173592,1.077371234,2.222150283,-0.624603461,2.473855198,1.79884716,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ru3Nb-Nb-Ru,0.388158302,0.312141531,2.270382659,-0.361631377,2.256648152,1.936875036,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ru3Mo-Mo-Ru,0.504129269,-0.201610076,2.383088775,-0.189600082,2.112630185,2.183911871,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ru3Ru-Ru-Ru,0.705861118,-1.411098398,2.078006787,0.106605877,2.47241557,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru3Rh-Rh-Ru,0.800330626,-1.681142929,1.898256065,0.307581259,2.980522562,2.231657523,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ru3Pd-Pd-Ru,0.907643137,-2.166235199,1.597420199,0.638609463,3.809693546,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ru3Ag-Ag-Ru,0.96668479,-3.761501167,1.401669907,2.057672643,8.698365534,2.087740577,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ru3La-La-Ru,0.163427239,2.102572924,2.019477463,-0.851797915,2.901183043,1.746141157,5.77,0.5,1.1,3.3,2,1.92,1.58
Ru3Ta-Ta-Ru,0.35054589,0.542532804,2.482528065,-0.436793837,2.243145841,1.887513698,7.89,0.32,1.5,4.86,2,1.62,1.34
Ru3W-W-Ru,0.459810576,-0.045072317,2.615855915,-0.234739321,2.092816787,2.262655365,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ru3Re-Re-Ru,0.579967191,-0.918528407,2.75473402,-0.08179744,2.00300151,2.074698767,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ru3Os-Os-Ru,0.674908239,-1.649901517,2.580426503,0.039190466,2.175635197,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ru3Ir-Ir-Ru,0.768577341,-2.003778873,2.291948738,0.189330202,2.583137622,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ru3Pt-Pt-Ru,0.870405173,-2.290789602,1.93789992,0.461738941,3.254618205,2.231657523,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ru3Au-Au-Ru,0.950451093,-3.427030551,1.631470447,1.368831808,5.619260855,2.330167256,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Rh3Sc-Sc-Rh,0.158249929,1.421440843,1.77453277,-1.131892519,4.161201914,1.854284942,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Rh3Ti-Ti-Rh,0.22795108,0.755876629,1.720233754,-0.804906106,3.914102543,1.948808641,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Rh3V-V-Rh,0.366905807,0.456309203,1.937111714,-0.528226768,2.940515763,1.993590475,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Rh3Mn-Mn-Rh,0.553396635,-0.578826146,1.759087714,-0.196551577,3.099198048,1.953860655,7.43,0,1.55,5.45,0.07,1.43,0.86
Rh3Fe-Fe-Rh,0.651695501,-1.182116974,1.950208187,0.223735632,2.11955007,2.088052164,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Rh3Co-Co-Rh,0.758571784,-1.341447726,1.648172186,0.268360436,3.067847215,2.110688033,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Rh3Ni-Ni-Rh,0.863252901,-1.255220896,1.279105825,0.363667222,5.128063518,2.124096558,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Rh3Cu-Cu-Rh,0.964226098,-1.994694959,1.037133434,0.988258058,8.016858895,2.119641181,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Rh3Y-Y-Rh,0.162333483,1.754426806,2.069454172,-1.057348811,3.325506603,2.085155347,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Rh3Zr-Zr-Rh,0.257012235,0.887157814,2.214461315,-0.709294087,2.665588274,1.837814038,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Rh3Nb-Nb-Rh,0.386980768,0.226915945,2.310965526,-0.452646403,2.393822407,1.978831893,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Rh3Mo-Mo-Rh,0.496626818,-0.307599402,2.423017939,-0.257628312,2.191793224,2.231220074,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Rh3Ru-Ru-Rh,0.707731729,-1.405830864,2.058172801,0.046147726,2.58650875,2.247656707,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Rh3Rh-Rh-Rh,0.786754586,-1.673940746,1.875387937,0.253972996,3.111637787,2.28,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Rh3Pd-Pd-Rh,0.911592845,-2.071490639,1.572409657,0.547397616,3.860413966,2.247656707,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Rh3Ag-Ag-Rh,0.968041939,-3.702013574,1.378688012,1.99140501,8.768990539,2.132965504,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Rh3La-La-Rh,0.17060326,1.930663805,2.188288317,-0.888536209,2.720112764,2.054539703,5.77,0.5,1.1,3.3,2,1.92,1.58
Rh3Ta-Ta-Rh,0.35677348,0.389744262,2.498458455,-0.514451018,2.372464498,1.928401283,7.89,0.32,1.5,4.86,2,1.62,1.34
Rh3W-W-Rh,0.461952676,-0.217780988,2.654782329,-0.290979798,2.159851188,2.311669321,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Rh3Re-Re-Rh,0.57969908,-1.080655096,2.73045663,-0.109950679,2.064906874,2.119641181,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Rh3Os-Os-Rh,0.681415478,-1.704852799,2.574030747,0.005530002,2.227999296,2.247656707,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Rh3Ir-Ir-Rh,0.771709799,-2.043002979,2.268528055,0.145410481,2.655490621,2.247656707,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Rh3Pt-Pt-Rh,0.873836876,-2.248092301,1.916404544,0.393260208,3.282442741,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Rh3Au-Au-Rh,0.95163452,-3.300642018,1.592048592,1.287522501,5.600833731,2.380643664,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Pd3Sc-Sc-Pd,0.152947528,1.056105274,1.67554423,-1.29314127,5.366807908,1.814968834,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Pd3Ti-Ti-Pd,0.234011264,0.711978542,1.671634256,-0.803234302,4.625027862,1.907488362,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Pd3V-V-Pd,0.378270498,0.453670024,1.910178552,-0.504394076,3.048493371,1.951320694,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Pd3Cr-Cr-Pd,0.476304519,0.244148713,2.185899224,-0.167824781,2.12645043,1.965607695,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Pd3Mn-Mn-Pd,0.560952702,-0.708675145,1.756659686,-0.123141024,3.092631993,1.912433258,7.43,0,1.55,5.45,0.07,1.43,0.86
Pd3Fe-Fe-Pd,0.668477355,-1.117541023,1.910694422,0.191886977,2.260552011,2.043779527,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Pd3Co-Co-Pd,0.764246051,-1.469709709,1.615474399,0.273242497,3.077900229,2.065935451,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Pd3Ni-Ni-Pd,0.871833672,-1.214657455,1.220896364,0.33788183,5.389328631,2.079059677,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Pd3Cu-Cu-Pd,0.973423545,-1.799806972,0.964420022,0.81487481,8.498313921,2.074698767,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Pd3Y-Y-Pd,0.153322401,1.424209635,2.008927366,-1.209662973,4.102861012,2.022284595,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Pd3Zr-Zr-Pd,0.264289971,0.743763394,2.134261328,-0.874894052,3.399603458,1.79884716,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Pd3Nb-Nb-Pd,0.388259994,0.152611046,2.25367471,-0.48871296,2.757735919,1.936875036,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Pd3Mo-Mo-Pd,0.505130967,-0.3014899,2.387425413,-0.241715537,2.269694822,2.183911871,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Pd3Ru-Ru-Pd,0.709760254,-1.362974907,1.935310921,-0.00847965,2.657524313,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Pd3Rh-Rh-Pd,0.793260988,-1.509099446,1.746865344,0.222416701,3.268282645,2.231657523,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Pd3Pd-Pd-Pd,0.918587461,-1.716239369,1.42629282,0.393509213,3.988079194,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pd3Ag-Ag-Pd,0.977751823,-3.481793139,1.22102462,1.983282376,9.823572511,2.087740577,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Pd3La-La-Pd,0.166222749,1.22391197,2.129573178,-0.965605751,3.435948196,1.992592061,5.77,0.5,1.1,3.3,2,1.92,1.58
Pd3Ta-Ta-Pd,0.358912259,0.276961667,2.429742409,-0.53578729,2.6992109,1.887513698,7.89,0.32,1.5,4.86,2,1.62,1.34
Pd3W-W-Pd,0.476570973,-0.198542537,2.625355247,-0.284787246,2.225418809,2.262655365,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Pd3Re-Re-Pd,0.586054122,-1.150971593,2.701807872,-0.098053373,2.022266484,2.074698767,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Pd3Os-Os-Pd,0.679357513,-1.723854174,2.475365052,-0.006426823,2.193733606,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Pd3Ir-Ir-Pd,0.77792559,-1.876833229,2.144890441,0.081412659,2.700227791,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Pd3Pt-Pt-Pd,0.880958666,-2.014960402,1.790447016,0.30144078,3.351834664,2.231657523,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pd3Au-Au-Pd,0.965722179,-3.062110964,1.472136723,1.113855232,5.650377021,2.330167256,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Ag3Sc-Sc-Ag,0.164682478,0.940409666,1.634884614,-1.343482311,7.168696374,1.677837701,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ag3Ti-Ti-Ag,0.261951034,0.889977376,1.657035231,-0.717625966,4.867030639,1.763366857,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ag3V-V-Ag,0.401227108,0.732053308,1.950879855,-0.503012377,3.053078403,1.803887409,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Ag3Cr-Cr-Ag,0.494763697,0.692784091,2.206696967,-0.114934568,2.255018193,1.817094947,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Ag3Mn-Mn-Ag,0.547503969,-0.82868399,2.350738283,0.167986959,1.844937536,1.767938139,7.43,0,1.55,5.45,0.07,1.43,0.86
Ag3Fe-Fe-Ag,0.681573248,-0.989559584,1.854474799,0.216068025,2.631535829,1.889360456,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ag3Co-Co-Ag,0.767369366,-1.450664869,1.585275694,0.367956128,3.475893101,1.909842375,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ag3Ni-Ni-Ag,0.881181033,-1.038901469,1.173218516,0.383856454,6.739132749,1.921974991,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ag3Cu-Cu-Ag,0.978631146,-2.129909089,0.926774491,1.049520859,13.5648018,1.917943573,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ag3Y-Y-Ag,0.168080974,1.094188976,1.923282757,-1.357356789,6.029378994,1.807592482,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Ag3Zr-Zr-Ag,0.276774476,0.674940795,2.11084924,-0.77010446,4.30153426,1.662934111,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ag3Nb-Nb-Ag,0.437853908,0.56367163,2.387465105,-0.390741628,2.694335333,1.790533202,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ag3Mo-Mo-Ag,0.522808491,-0.209405928,2.468607637,-0.155897597,2.142677328,2.018905011,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ag3Ru-Ru-Ag,0.711243188,-1.481760314,1.947985504,0.123940078,2.546029538,2.033777591,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ag3Rh-Rh-Ag,0.80566842,-1.37471275,1.658060631,0.220839688,3.57672858,2.06304321,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ag3Pd-Pd-Ag,0.941416286,-1.457262991,1.287083015,0.140922301,5.646473861,2.033777591,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ag3Ag-Ag-Ag,0.979922293,-3.975985813,1.130779629,2.415927521,16.56689079,1.93,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ag3La-La-Ag,0.185467565,0.983586574,1.956422955,-1.212482797,5.37680669,1.781052201,5.77,0.5,1.1,3.3,2,1.92,1.58
Ag3Ta-Ta-Ag,0.417987866,0.577778427,2.478748136,-0.460088141,2.783238194,1.744901392,7.89,0.32,1.5,4.86,2,1.62,1.34
Ag3W-W-Ag,0.506597702,-0.041750531,2.671161944,-0.21568314,2.155889063,2.091698989,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ag3Re-Re-Ag,0.629431541,-1.288135402,2.571627411,-0.003972904,1.775943324,1.917943573,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ag3Os-Os-Ag,0.691432649,-1.800028045,2.535737237,0.165336199,2.003282291,2.033777591,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ag3Ir-Ir-Ag,0.787354797,-1.844473378,2.1000986,0.130496609,2.608994091,2.033777591,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ag3Pt-Pt-Ag,0.911565542,-1.643666233,1.644532689,0.130406951,4.027099535,2.06304321,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ag3Au-Au-Ag,0.973767375,-3.3967048,1.376970802,1.227325141,8.423464127,2.154109976,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Os3Sc-Sc-Os,0.163711087,1.652191685,1.949158944,-1.219314057,4.32780377,2.053913464,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Os3Ti-Ti-Os,0.235057784,0.931825581,1.910555725,-0.795155787,3.6558705,1.907488362,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Os3V-V-Os,0.371461335,0.471394221,2.006874999,-0.577928261,3.13883878,1.951320694,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Os3Cr-Cr-Os,0.498865371,-0.074015345,1.98916325,-0.479580256,3.019336576,1.965607695,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Os3Mn-Mn-Os,0.54716272,-0.452828803,1.839931058,-0.262333009,3.229814368,1.912433258,7.43,0,1.55,5.45,0.07,1.43,0.86
Os3Fe-Fe-Os,0.661001621,-1.045447587,1.948676348,0.129242911,2.373034086,2.043779527,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Os3Co-Co-Os,0.760262191,-1.236250908,1.65405431,0.154079365,3.412783479,2.065935451,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Os3Ni-Ni-Os,0.870602775,-1.196400596,1.326880912,0.151247417,5.431057239,2.079059677,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Os3Cu-Cu-Os,0.962058122,-2.347527041,1.152757544,0.934165643,7.48444016,2.074698767,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Os3Y-Y-Os,0.17398143,1.92708345,2.297460221,-1.077004099,3.394111398,2.022284595,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Os3Zr-Zr-Os,0.269104372,1.036413139,2.427533178,-0.701143496,2.693399458,2.04737901,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Os3Nb-Nb-Os,0.389230165,0.321244999,2.517428647,-0.442211274,2.39649112,1.936875036,6.76,0.9,1.6,4.69,1.41,1.62,1.28
